Date,TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches)
5/30/2023,71.0,54.0,0.04
5/31/2023,73.0,54.0,0.0
6/1/2023,78.0,56.0,0.0
6/2/2023,82.0,64.0,0.0
6/3/2023,82.0,60.0,0.0
6/4/2023,65.0,55.0,0.0
6/5/2023,74.0,56.0,0.0
6/6/2023,76.0,59.0,0.0
6/7/2023,74.0,56.0,0.38
6/8/2023,71.0,55.0,0.0
6/9/2023,71.0,58.0,0.0
6/10/2023,79.0,61.0,0.0
6/11/2023,81.0,65.0,0.0
6/12/2023,77.0,60.0,0.09
6/13/2023,74.0,59.0,0.0
6/14/2023,74.0,65.0,0.0
6/15/2023,78.0,58.0,0.0
6/16/2023,77.0,61.0,0.09
6/17/2023,79.0,58.0,0.0
6/18/2023,80.0,62.0,0.0
6/19/2023,80.0,64.0,0.8
6/20/2023,74.0,64.0,0.0
6/21/2023,66.0,56.0,2.58
6/22/2023,63.0,55.0,1.55
6/23/2023,75.0,61.0,0.23
6/24/2023,81.0,65.0,0.0
6/25/2023,83.0,66.0,0.0
6/26/2023,83.0,62.0,0.91
6/27/2023,77.0,62.0,0.1
6/28/2023,79.0,63.0,0.0
6/29/2023,78.0,63.0,0.0
6/30/2023,79.0,66.0,0.0
7/1/2023,83.0,69.0,0.01
7/2/2023,87.0,69.0,0.0
7/3/2023,85.0,70.0,0.31
7/4/2023,85.0,69.0,0.0
7/5/2023,85.0,71.0,0.0
7/6/2023,87.0,70.0,0.0
7/7/2023,86.0,68.0,0.38
7/8/2023,83.0,70.0,0.01
7/9/2023,78.0,67.0,0.82
7/10/2023,82.0,67.0,0.01
7/11/2023,82.0,66.0,0.0
7/12/2023,84.0,69.0,0.0
7/13/2023,86.0,66.0,0.3
7/14/2023,84.0,67.0,0.0
7/15/2023,86.0,69.0,3.37
7/16/2023,85.0,69.0,0.36
7/17/2023,82.0,67.0,0.0
7/18/2023,82.0,68.0,0.0
7/19/2023,83.0,71.0,0.0
7/20/2023,83.0,67.0,0.0
7/21/2023,83.0,66.0,0.4
7/22/2023,77.0,66.0,0.0
7/23/2023,81.0,67.0,0.0
7/24/2023,81.0,66.0,0.25
7/25/2023,84.0,68.0,0.5
7/26/2023,84.0,66.0,0.0
7/27/2023,89.0,74.0,0.0
7/28/2023,89.0,69.0,0.16
7/29/2023,89.0,69.0,0.0
7/30/2023,80.0,70.0,0.0
7/31/2023,80.0,64.0,0.0
8/1/2023,76.0,63.0,0.0
8/2/2023,77.0,66.0,0.0
8/3/2023,70.0,62.0,0.59
8/4/2023,78.0,62.0,0.05
8/5/2023,83.0,68.0,0.02
8/6/2023,81.0,68.0,0.41
8/7/2023,83.0,69.0,0.33
8/8/2023,80.0,67.0,0.0
8/9/2023,81.0,65.0,0.0
8/10/2023,78.0,67.0,0.01
8/11/2023,82.0,68.0,0.0
8/12/2023,85.0,69.0,0.0
8/13/2023,89.0,73.0,0.0
8/14/2023,83.0,72.0,0.06
8/15/2023,84.0,71.0,0.0
8/16/2023,81.0,65.0,0.0
8/17/2023,84.0,65.0,0.0
8/18/2023,83.0,63.0,0.0
8/19/2023,78.0,61.0,0.0
8/20/2023,84.0,67.0,0.0
8/21/2023,85.0,71.0,0.0
8/22/2023,81.0,66.0,0.0
8/23/2023,79.0,62.0,0.0
8/24/2023,81.0,62.0,0.0
8/25/2023,89.0,70.0,0.0
8/26/2023,88.0,69.0,1.4
8/27/2023,80.0,68.0,2.08
8/28/2023,74.0,68.0,0.08
8/29/2023,77.0,68.0,0.01
8/30/2023,81.0,67.0,0.05
8/31/2023,76.0,60.0,0.0
9/1/2023,75.0,56.0,0.0
9/2/2023,80.0,59.0,0.0
9/3/2023,86.0,66.0,0.0
9/4/2023,89.0,72.0,0.0
9/5/2023,90.0,72.0,0.0
9/6/2023,90.0,73.0,0.0
9/7/2023,89.0,73.0,0.0
9/8/2023,86.0,65.0,0.1
9/9/2023,80.0,64.0,0.05
9/10/2023,77.0,64.0,0.44
9/11/2023,82.0,64.0,0.0
9/12/2023,83.0,66.0,0.0
9/13/2023,80.0,62.0,0.05
9/14/2023,76.0,59.0,0.0
9/15/2023,74.0,53.0,0.0
9/16/2023,78.0,59.0,0.0
9/17/2023,67.0,58.0,0.07
9/18/2023,75.0,57.0,0.0
9/19/2023,76.0,59.0,0.0
9/20/2023,76.0,58.0,0.0
9/21/2023,75.0,62.0,0.0
9/22/2023,69.0,56.0,0.06
9/23/2023,57.0,51.0,2.2
9/24/2023,70.0,56.0,0.17
9/25/2023,70.0,60.0,0.02
9/26/2023,60.0,56.0,0.02
9/27/2023,60.0,54.0,0.01
9/28/2023,68.0,51.0,0.0
9/29/2023,73.0,58.0,0.0
9/30/2023,72.0,58.0,0.0
10/1/2023,76.0,59.0,0.0
10/2/2023,77.0,62.0,0.0
10/3/2023,78.0,61.0,0.0
10/4/2023,78.0,62.0,0.0
10/5/2023,74.0,58.0,0.0
10/6/2023,76.0,61.0,0.0
10/7/2023,67.0,47.0,0.18
10/8/2023,58.0,47.0,0.0
10/9/2023,62.0,46.0,0.09
10/10/2023,67.0,47.0,0.0
10/11/2023,65.0,51.0,0.0
10/12/2023,70.0,52.0,0.0
10/13/2023,69.0,52.0,0.0
10/14/2023,58.0,53.0,0.31
10/15/2023,60.0,47.0,0.0
10/16/2023,58.0,44.0,0.0
10/17/2023,62.0,46.0,0.0
10/18/2023,59.0,49.0,0.0
10/19/2023,66.0,47.0,0.0
10/20/2023,58.0,49.0,0.04
10/21/2023,63.0,49.0,0.0
10/22/2023,64.0,45.0,0.0
10/23/2023,64.0,42.0,0.0
10/24/2023,69.0,51.0,0.0
10/25/2023,78.0,58.0,0.0
10/26/2023,78.0,63.0,0.0
10/27/2023,78.0,66.0,0.0
10/28/2023,82.0,68.0,0.0
10/29/2023,83.0,65.0,0.0
10/30/2023,80.0,49.0,0.0
10/31/2023,49.0,39.0,0.0
11/1/2023,47.0,31.0,0.0
11/2/2023,49.0,31.0,0.0
11/3/2023,60.0,37.0,0.0
11/4/2023,69.0,47.0,0.0
11/5/2023,70.0,55.0,0.0
11/6/2023,64.0,47.0,0.0
11/7/2023,77.0,56.0,0.0
11/8/2023,67.0,50.0,0.0
11/9/2023,80.0,49.0,0.0
11/10/2023,61.0,39.0,0.05
11/11/2023,58.0,40.0,0.0
11/12/2023,52.0,39.0,0.0
11/13/2023,57.0,38.0,0.0
11/14/2023,61.0,44.0,0.0
11/15/2023,57.0,47.0,0.0
11/16/2023,68.0,50.0,0.0
11/17/2023,68.0,52.0,0.04
11/18/2023,61.0,42.0,0.02
11/19/2023,58.0,40.0,0.0
11/20/2023,49.0,37.0,0.0
11/21/2023,50.0,35.0,3.66
11/22/2023,59.0,41.0,0.0
11/23/2023,56.0,37.0,0.0
11/24/2023,51.0,37.0,0.0
11/25/2023,41.0,30.0,0.0
11/26/2023,45.0,31.0,0.0
11/27/2023,49.0,31.0,0.0
11/28/2023,42.0,21.0,0.0
11/29/2023,40.0,20.0,0.0
11/30/2023,56.0,36.0,0.0
12/1/2023,51.0,38.0,0.14
12/2/2023,63.0,45.0,0.31
12/3/2023,64.0,50.0,0.38
12/4/2023,54.0,43.0,0.0
12/5/2023,47.0,37.0,0.03
12/6/2023,45.0,33.0,0.0
12/7/2023,50.0,33.0,0.0
12/8/2023,58.0,38.0,0.0
12/9/2023,59.0,38.0,0.0
12/10/2023,56.0,37.0,1.62
12/11/2023,44.0,31.0,0.21
12/12/2023,46.0,28.0,0.0
12/13/2023,54.0,38.0,0.0
12/14/2023,47.0,34.0,0.0
12/15/2023,59.0,41.0,0.0
12/16/2023,55.0,44.0,0.0
12/17/2023,49.0,38.0,1.48
12/18/2023,51.0,32.0,0.0
12/19/2023,42.0,26.0,0.0
12/20/2023,48.0,25.0,0.0
12/21/2023,49.0,37.0,0.0
12/22/2023,48.0,33.0,0.0
12/23/2023,45.0,35.0,0.0
12/24/2023,49.0,37.0,0.01
12/25/2023,50.0,38.0,0.17
12/26/2023,47.0,42.0,0.19
12/27/2023,51.0,45.0,0.47
12/28/2023,53.0,43.0,0.0
12/29/2023,45.0,37.0,0.06
12/30/2023,46.0,36.0,0.0
12/31/2023,48.0,34.0,0.0
1/1/2024,44.0,33.0,0.0
1/2/2024,46.0,29.0,0.0
1/3/2024,43.0,30.0,0.0
1/4/2024,42.0,27.0,0.03
1/5/2024,41.0,25.0,0.0
1/6/2024,35.0,28.0,1.02
1/7/2024,48.0,32.0,0.0
1/8/2024,46.0,31.0,0.0
1/9/2024,53.0,32.0,3.0
1/10/2024,48.0,35.0,0.0
1/11/2024,53.0,34.0,0.0
1/12/2024,48.0,38.0,0.74
1/13/2024,47.0,30.0,0.01
1/14/2024,47.0,30.0,0.0
1/15/2024,30.0,23.0,0.32
1/16/2024,30.0,14.0,0.02
1/17/2024,27.0,11.0,0.0
1/18/2024,38.0,24.0,0.0
1/19/2024,35.0,22.0,0.07
1/20/2024,26.0,13.0,0.0
1/21/2024,33.0,13.0,0.0
1/22/2024,42.0,21.0,0.0
1/23/2024,50.0,38.0,0.0
1/24/2024,56.0,40.0,0.11
1/25/2024,63.0,55.0,0.09
1/26/2024,74.0,57.0,0.02
1/27/2024,61.0,46.0,0.62
1/28/2024,46.0,39.0,1.08
1/29/2024,52.0,35.0,0.0
1/30/2024,43.0,31.0,0.0
1/31/2024,44.0,32.0,0.0
2/1/2024,54.0,37.0,0.0
2/2/2024,52.0,40.0,0.0
2/3/2024,49.0,33.0,0.0
2/4/2024,51.0,35.0,0.0
2/5/2024,53.0,35.0,0.0
2/6/2024,44.0,29.0,0.0
2/7/2024,49.0,29.0,0.0
2/8/2024,57.0,36.0,0.0
2/9/2024,62.0,41.0,0.0
2/10/2024,61.0,52.0,0.0
2/11/2024,58.0,46.0,0.36
2/12/2024,47.0,42.0,0.34
2/13/2024,50.0,36.0,0.78
2/14/2024,53.0,35.0,0.0
2/15/2024,56.0,31.0,0.0
2/16/2024,51.0,39.0,0.0
2/17/2024,41.0,26.0,0.07
2/18/2024,48.0,23.0,0.0
2/19/2024,51.0,33.0,0.0
2/20/2024,50.0,32.0,0.0
2/21/2024,50.0,29.0,0.0
2/22/2024,57.0,29.0,0.0
2/23/2024,54.0,44.0,0.15
2/24/2024,47.0,29.0,0.22
2/25/2024,45.0,27.0,0.0
2/26/2024,63.0,36.0,0.0
2/27/2024,55.0,45.0,0.27
2/28/2024,60.0,36.0,0.2
2/29/2024,48.0,27.0,0.0
3/1/2024,51.0,32.0,0.09
3/2/2024,61.0,38.0,0.82
3/3/2024,61.0,47.0,0.0
3/4/2024,66.0,51.0,0.22
3/5/2024,61.0,48.0,0.23
3/6/2024,53.0,50.0,0.17
3/7/2024,65.0,49.0,0.01
3/8/2024,60.0,45.0,0.02
3/9/2024,49.0,39.0,1.07
3/10/2024,50.0,35.0,0.08
3/11/2024,59.0,32.0,0.0
3/12/2024,71.0,44.0,0.0
3/13/2024,72.0,53.0,0.0
3/14/2024,77.0,57.0,0.0
3/15/2024,72.0,53.0,0.2
3/16/2024,68.0,44.0,0.0
3/17/2024,70.0,50.0,0.0
3/18/2024,53.0,32.0,0.0
3/19/2024,51.0,30.0,0.0
3/20/2024,68.0,42.0,0.0
3/21/2024,53.0,30.0,0.0
3/22/2024,52.0,35.0,0.12
3/23/2024,61.0,32.0,0.94
3/24/2024,49.0,27.0,0.0
3/25/2024,57.0,34.0,0.0
3/26/2024,57.0,36.0,0.04
3/27/2024,49.0,43.0,0.47
3/28/2024,58.0,43.0,0.08
3/29/2024,65.0,41.0,0.0
3/30/2024,74.0,56.0,0.0
3/31/2024,67.0,53.0,0.03
4/1/2024,65.0,50.0,0.14
4/2/2024,59.0,49.0,0.04
4/3/2024,56.0,44.0,0.87
4/4/2024,54.0,40.0,0.0
4/5/2024,56.0,36.0,0.0
4/6/2024,54.0,34.0,0.0
4/7/2024,63.0,38.0,0.0
4/8/2024,71.0,48.0,0.0
4/9/2024,74.0,60.0,0.0
4/10/2024,73.0,58.0,0.0
4/11/2024,64.0,57.0,0.37
4/12/2024,63.0,49.0,0.08
4/13/2024,68.0,50.0,0.0
4/14/2024,79.0,54.0,0.0
4/15/2024,86.0,67.0,0.03
4/16/2024,74.0,57.0,0.0
4/17/2024,70.0,53.0,0.0
4/18/2024,82.0,60.0,0.0
4/19/2024,60.0,52.0,0.01
4/20/2024,71.0,52.0,0.0
4/21/2024,58.0,40.0,0.0
4/22/2024,59.0,36.0,0.0
4/23/2024,70.0,50.0,0.0
4/24/2024,71.0,53.0,0.0
4/25/2024,62.0,47.0,0.0
4/26/2024,60.0,45.0,0.0
4/27/2024,60.0,46.0,0.04
4/28/2024,82.0,56.0,0.0
4/29/2024,85.0,64.0,0.0
4/30/2024,77.0,62.0,0.0
5/1/2024,80.0,61.0,0.0
5/2/2024,84.0,65.0,0.0
5/3/2024,81.0,53.0,0.51
5/4/2024,54.0,51.0,0.39
5/5/2024,63.0,51.0,0.33
5/6/2024,74.0,59.0,0.25
5/7/2024,76.0,61.0,0.0
5/8/2024,80.0,69.0,0.0
5/10/2024,71.0,48.0,0.04
5/11/2024,65.0,47.0,0.12
5/12/2024,68.0,50.0,0.0
5/13/2024,72.0,55.0,0.0
5/14/2024,62.0,57.0,0.76
5/15/2024,65.0,56.0,0.24
5/16/2024,78.0,57.0,0.0
5/17/2024,67.0,59.0,0.09
5/18/2024,61.0,57.0,2.0
5/19/2024,69.0,57.0,0.0
5/20/2024,77.0,59.0,0.0
5/21/2024,80.0,64.0,0.0
5/22/2024,84.0,63.0,0.0
5/23/2024,80.0,70.0,0.0
5/24/2024,78.0,65.0,0.04
5/25/2024,80.0,67.0,0.0
5/26/2024,82.0,63.0,0.19
5/27/2024,80.0,61.0,0.0
5/28/2024,78.0,64.0,0.0
5/29/2024,75.0,58.0,0.15
5/30/2024,74.0,55.0,0.0
5/31/2024,71.0,50.0,0.0
6/1/2024,77.0,62.0,0.0
6/2/2024,75.0,60.0,0.01
6/3/2024,80.0,64.0,0.0
6/4/2024,82.0,67.0,0.0
6/5/2024,79.0,67.0,0.02
6/6/2024,80.0,67.0,0.02
6/7/2024,81.0,65.0,0.0
6/8/2024,81.0,65.0,0.0
6/9/2024,84.0,66.0,0.0
6/10/2024,78.0,60.0,0.06
6/11/2024,73.0,58.0,0.0
6/12/2024,78.0,58.0,0.0
6/13/2024,85.0,65.0,0.0
6/14/2024,86.0,68.0,0.0
6/15/2024,82.0,64.0,0.0
6/16/2024,82.0,66.0,0.0
6/17/2024,88.0,64.0,0.0
6/18/2024,87.0,67.0,0.0
6/19/2024,85.0,65.0,0.0
6/20/2024,85.0,66.0,0.0
6/21/2024,91.0,69.0,0.0
6/22/2024,94.0,74.0,0.0
6/23/2024,92.0,75.0,0.0
6/24/2024,88.0,71.0,0.0
6/25/2024,87.0,68.0,0.0
6/26/2024,94.0,67.0,1.03
6/27/2024,85.0,67.0,0.01
6/28/2024,81.0,66.0,0.0
6/29/2024,88.0,68.0,0.0
6/30/2024,92.0,74.0,0.0
7/1/2024,76.0,59.0,0.0
7/2/2024,80.0,61.0,0.0
7/3/2024,85.0,64.0,0.0
7/4/2024,91.0,71.0,0.16
7/5/2024,94.0,74.0,0.0
7/6/2024,92.0,74.0,0.0
7/7/2024,89.0,73.0,0.0
7/8/2024,90.0,71.0,0.0
7/9/2024,93.0,73.0,0.0
7/10/2024,89.0,74.0,0.07
7/11/2024,87.0,68.0,0.0
7/12/2024,74.0,67.0,0.13
7/13/2024,87.0,69.0,0.05
7/14/2024,94.0,73.0,0.0
7/15/2024,97.0,75.0,0.0
7/16/2024,97.0,74.0,0.07
7/17/2024,93.0,71.0,0.19
7/18/2024,80.0,70.0,0.07
7/19/2024,84.0,67.0,0.0
7/20/2024,78.0,68.0,0.03
7/21/2024,89.0,68.0,0.0
7/22/2024,79.0,67.0,0.78
7/23/2024,86.0,69.0,1.09
7/24/2024,83.0,70.0,0.0
7/25/2024,80.0,69.0,0.05
7/26/2024,78.0,65.0,0.0
7/27/2024,82.0,65.0,0.0
7/28/2024,86.0,68.0,0.0
7/29/2024,85.0,70.0,0.05
7/30/2024,83.0,68.0,0.22
7/31/2024,89.0,72.0,0.34
8/1/2024,90.0,74.0,0.0
8/2/2024,91.0,72.0,0.0
8/3/2024,86.0,68.0,0.03
8/4/2024,84.0,68.0,0.06
8/5/2024,89.0,71.0,0.0
8/6/2024,86.0,71.0,0.0
8/7/2024,86.0,71.0,0.0
8/8/2024,74.0,71.0,1.4
8/11/2024,80.0,66.0,0.0
8/12/2024,80.0,64.0,0.0
8/13/2024,79.0,65.0,0.0
8/14/2024,81.0,63.0,0.0
8/15/2024,82.0,65.0,0.0
8/16/2024,81.0,70.0,0.0
8/17/2024,85.0,67.0,0.0
8/18/2024,83.0,68.0,0.0
8/19/2024,81.0,64.0,0.13
8/20/2024,73.0,57.0,0.0
8/21/2024,73.0,51.0,0.0
8/22/2024,75.0,56.0,0.0
8/23/2024,78.0,59.0,0.0
8/24/2024,80.0,62.0,0.0
8/25/2024,83.0,64.0,0.0
8/26/2024,89.0,70.0,0.22
8/27/2024,87.0,69.0,0.0
8/28/2024,92.0,76.0,0.0
8/29/2024,90.0,69.0,0.0
8/30/2024,78.0,67.0,0.03
8/31/2024,77.0,67.0,0.34
9/1/2024,80.0,68.0,0.0
9/2/2024,78.0,62.0,0.0
9/3/2024,71.0,54.0,0.0
9/4/2024,71.0,54.0,0.0
9/5/2024,74.0,54.0,0.0
9/6/2024,77.0,60.0,0.0
9/7/2024,75.0,55.0,0.0
9/8/2024,71.0,51.0,0.0
9/9/2024,74.0,53.0,0.0
9/10/2024,80.0,60.0,0.0
9/11/2024,81.0,66.0,0.0
9/12/2024,79.0,60.0,0.0
9/13/2024,73.0,61.0,0.0
9/14/2024,79.0,62.0,0.0
9/15/2024,76.0,57.0,0.0
9/16/2024,70.0,55.0,0.0
9/17/2024,68.0,63.0,2.2
9/18/2024,69.0,65.0,0.79
9/19/2024,76.0,64.0,0.06
9/20/2024,80.0,65.0,0.0
9/21/2024,79.0,63.0,0.31
9/22/2024,74.0,63.0,0.0
9/23/2024,67.0,61.0,0.14
9/24/2024,64.0,61.0,1.02
9/25/2024,69.0,63.0,0.28
9/26/2024,73.0,68.0,1.71
9/27/2024,72.0,69.0,0.92
9/28/2024,80.0,66.0,0.0
9/29/2024,76.0,65.0,0.72
9/30/2024,68.0,62.0,2.52
10/1/2024,63.0,61.0,0.56
10/2/2024,72.0,61.0,0.22
10/3/2024,73.0,63.0,0.02
10/4/2024,74.0,63.0,0.0
10/5/2024,76.0,60.0,0.0
10/6/2024,75.0,58.0,0.0
10/7/2024,75.0,55.0,0.0
10/8/2024,66.0,50.0,0.0
10/9/2024,71.0,54.0,0.0
10/10/2024,63.0,47.0,0.0
10/11/2024,67.0,48.0,0.0
10/12/2024,78.0,58.0,0.0
10/13/2024,76.0,65.0,0.0
10/14/2024,68.0,46.0,0.0
10/15/2024,54.0,42.0,0.01
10/16/2024,57.0,38.0,0.0
10/17/2024,59.0,40.0,0.0
10/18/2024,66.0,46.0,0.0
10/19/2024,69.0,49.0,0.0
10/20/2024,73.0,57.0,0.0
10/21/2024,75.0,58.0,0.0
10/22/2024,76.0,61.0,0.0
10/23/2024,76.0,60.0,0.0
10/24/2024,67.0,54.0,0.0
10/25/2024,68.0,50.0,0.0
10/26/2024,71.0,52.0,0.0
10/27/2024,58.0,45.0,0.0
10/28/2024,63.0,44.0,0.0
10/29/2024,68.0,47.0,0.0
10/30/2024,78.0,54.0,0.0
10/31/2024,78.0,62.0,0.0
11/1/2024,77.0,56.0,0.0
11/2/2024,63.0,45.0,0.0
11/3/2024,59.0,44.0,0.0
11/4/2024,60.0,44.0,0.0
11/5/2024,73.0,55.0,0.0
11/6/2024,79.0,59.0,0.0
11/7/2024,78.0,63.0,0.0
11/8/2024,73.0,56.0,0.0
11/9/2024,57.0,46.0,0.0
11/10/2024,56.0,45.0,0.17
11/11/2024,74.0,51.0,0.0
11/12/2024,59.0,43.0,0.0
11/13/2024,49.0,31.0,0.0
11/14/2024,42.0,37.0,0.83
11/15/2024,59.0,42.0,0.06
11/16/2024,62.0,45.0,0.0
11/17/2024,59.0,43.0,0.0
11/18/2024,69.0,54.0,0.0
11/19/2024,62.0,52.0,0.0
11/20/2024,59.0,43.0,0.49
11/21/2024,49.0,33.0,0.0
11/22/2024,43.0,28.0,0.0
11/23/2024,58.0,42.0,0.0
11/24/2024,59.0,43.0,0.0
11/25/2024,60.0,41.0,0.0
11/26/2024,64.0,45.0,0.0
11/27/2024,51.0,42.0,0.0
11/28/2024,57.0,38.0,0.17
11/29/2024,44.0,29.0,0.0
11/30/2024,39.0,27.0,0.0
12/1/2024,42.0,29.0,0.0
12/2/2024,38.0,22.0,0.0
12/3/2024,39.0,21.0,0.0
12/4/2024,39.0,24.0,0.0
12/5/2024,40.0,20.0,0.0
12/6/2024,35.0,21.0,0.0
12/7/2024,41.0,25.0,0.0
12/8/2024,60.0,37.0,0.0
12/9/2024,58.0,44.0,0.1
12/10/2024,55.0,44.0,0.05
12/11/2024,59.0,31.0,1.17
12/12/2024,41.0,31.0,0.0
12/13/2024,45.0,28.0,0.0
12/14/2024,35.0,24.0,0.0
12/15/2024,34.0,29.0,0.3
12/16/2024,46.0,34.0,0.16
12/17/2024,63.0,46.0,0.0
12/18/2024,57.0,46.0,0.01
12/19/2024,47.0,34.0,0.0
12/20/2024,43.0,32.0,0.0
12/21/2024,39.0,25.0,0.0
12/22/2024,32.0,18.0,0.0
12/23/2024,34.0,18.0,0.0
12/24/2024,44.0,24.0,0.1
12/25/2024,42.0,36.0,0.0
12/26/2024,45.0,32.0,0.0
12/27/2024,41.0,30.0,0.1
12/28/2024,56.0,37.0,0.71
12/29/2024,62.0,48.0,0.37
12/30/2024,56.0,47.0,0.0
12/31/2024,54.0,41.0,0.36
1/1/2025,50.0,33.0,0.0
1/2/2025,41.0,29.0,0.0
1/3/2025,44.0,24.0,0.0
1/4/2025,35.0,21.0,0.0
1/5/2025,35.0,22.0,0.21
1/6/2025,30.0,21.0,1.06
1/7/2025,32.0,20.0,0.0
1/8/2025,29.0,16.0,0.0
1/9/2025,32.0,18.0,0.0
1/10/2025,30.0,20.0,0.04
1/11/2025,38.0,22.0,0.02
1/12/2025,37.0,24.0,0.0
1/13/2025,44.0,31.0,0.0
1/14/2025,36.0,24.0,0.0
1/15/2025,30.0,16.0,0.0
1/16/2025,43.0,21.0,0.0
1/17/2025,44.0,31.0,0.0
1/18/2025,46.0,31.0,0.02
1/19/2025,45.0,24.0,0.14
1/20/2025,26.0,13.0,0.0
1/21/2025,19.0,9.0,0.0
1/22/2025,22.0,8.0,0.0
1/23/2025,33.0,12.0,0.0
1/24/2025,38.0,26.0,0.0
1/25/2025,42.0,22.0,0.0
1/26/2025,49.0,38.0,0.0
1/27/2025,49.0,38.0,0.0
1/28/2025,54.0,38.0,0.0
1/29/2025,62.0,39.0,0.0
1/30/2025,56.0,38.0,0.02
1/31/2025,57.0,40.0,0.75
2/1/2025,53.0,30.0,0.0
2/2/2025,38.0,26.0,0.0
2/3/2025,61.0,37.0,0.0
2/4/2025,68.0,36.0,0.0
2/5/2025,36.0,31.0,0.0
2/6/2025,62.0,29.0,1.28
2/7/2025,62.0,38.0,0.0
2/8/2025,38.0,30.0,0.35
2/9/2025,55.0,34.0,0.0
2/10/2025,44.0,31.0,0.0
2/11/2025,31.0,26.0,0.94
2/12/2025,31.0,26.0,0.39
2/13/2025,54.0,31.0,0.18
2/14/2025,44.0,26.0,0.0
2/15/2025,35.0,30.0,0.8
2/16/2025,58.0,32.0,0.19
2/17/2025,41.0,27.0,0.0
2/18/2025,41.0,23.0,0.0
2/19/2025,23.0,15.0,0.23
2/20/2025,29.0,18.0,0.04
2/21/2025,39.0,18.0,0.0
2/22/2025,41.0,22.0,0.0
2/23/2025,51.0,32.0,0.0
2/24/2025,58.0,33.0,0.0
2/25/2025,66.0,42.0,0.0
2/26/2025,67.0,47.0,0.0
2/27/2025,63.0,45.0,0.0
2/28/2025,55.0,38.0,0.0
3/1/2025,63.0,29.0,0.0
3/2/2025,41.0,20.0,0.0
3/3/2025,45.0,23.0,0.0
3/4/2025,62.0,32.0,0.0
3/5/2025,57.0,49.0,0.41
3/6/2025,50.0,33.0,0.0
3/7/2025,53.0,32.0,0.0
3/8/2025,59.0,37.0,0.0
3/9/2025,57.0,36.0,0.0
3/10/2025,63.0,42.0,0.0
3/11/2025,72.0,47.0,0.0
3/12/2025,73.0,49.0,0.0
3/13/2025,57.0,37.0,0.0
3/14/2025,57.0,39.0,0.0
3/15/2025,58.0,41.0,0.01
3/16/2025,71.0,53.0,0.06
3/17/2025,58.0,39.0,0.0
3/18/2025,68.0,37.0,0.0
3/19/2025,75.0,47.0,0.0
3/20/2025,72.0,43.0,0.04
3/21/2025,61.0,35.0,0.0
3/22/2025,68.0,47.0,0.0
3/23/2025,61.0,39.0,0.0
3/24/2025,65.0,45.0,0.01
3/25/2025,59.0,42.0,0.0
3/26/2025,57.0,38.0,0.0
3/27/2025,62.0,37.0,0.0
3/28/2025,77.0,53.0,0.0
3/29/2025,80.0,61.0,0.0
3/30/2025,78.0,61.0,0.0
3/31/2025,79.0,60.0,0.25
4/1/2025,62.0,43.0,0.0
4/2/2025,52.0,44.0,0.0
4/3/2025,74.0,47.0,0.05
4/4/2025,78.0,60.0,0.0
4/5/2025,83.0,58.0,0.0
4/6/2025,75.0,50.0,0.0
4/7/2025,51.0,42.0,1.01
4/8/2025,53.0,36.0,0.0
4/9/2025,55.0,31.0,0.0
4/10/2025,57.0,38.0,0.15
4/11/2025,47.0,42.0,0.36
4/12/2025,56.0,41.0,0.0
4/13/2025,62.0,38.0,0.0
4/14/2025,81.0,48.0,0.26
4/15/2025,64.0,47.0,0.01
4/16/2025,62.0,43.0,0.0
4/17/2025,65.0,43.0,0.0
4/18/2025,77.0,48.0,0.0
4/19/2025,81.0,62.0,0.0
4/20/2025,81.0,62.0,0.0
4/21/2025,76.0,53.0,0.0
4/22/2025,79.0,62.0,0.0
4/23/2025,74.0,55.0,0.0
4/24/2025,77.0,55.0,0.0
4/25/2025,74.0,56.0,0.13
4/26/2025,79.0,51.0,0.09
4/27/2025,70.0,44.0,0.0
4/28/2025,72.0,53.0,0.0
4/29/2025,80.0,51.0,0.0
4/30/2025,85.0,68.0,0.0
5/1/2025,83.0,62.0,0.0
5/2/2025,82.0,66.0,0.0
5/3/2025,78.0,60.0,0.23
5/4/2025,72.0,60.0,0.16
5/5/2025,75.0,58.0,0.09
5/6/2025,69.0,53.0,0.0
5/7/2025,75.0,58.0,0.0
5/8/2025,75.0,58.0,0.54
5/9/2025,67.0,49.0,0.23
5/10/2025,70.0,48.0,0.0
5/11/2025,75.0,58.0,0.0
5/12/2025,65.0,60.0,0.22
5/13/2025,67.0,59.0,3.8
5/14/2025,71.0,59.0,0.07
5/15/2025,77.0,60.0,0.92
5/16/2025,80.0,63.0,0.0
5/17/2025,81.0,62.0,0.02
5/18/2025,75.0,63.0,0.0
5/19/2025,80.0,58.0,0.0
5/20/2025,71.0,53.0,0.07
5/21/2025,58.0,54.0,0.89
5/22/2025,70.0,53.0,0.0
5/23/2025,65.0,51.0,0.0
5/24/2025,72.0,53.0,0.0
5/25/2025,71.0,51.0,0.0
5/26/2025,63.0,54.0,0.01
5/27/2025,58.0,51.0,0.91
5/28/2025,61.0,51.0,1.3
5/29/2025,69.0,54.0,0.02
5/30/2025,75.0,58.0,0.02
5/31/2025,74.0,57.0,0.0
6/1/2025,69.0,49.0,0.0
6/2/2025,71.0,52.0,0.0
6/3/2025,79.0,56.0,0.0
6/4/2025,81.0,62.0,0.0
